,address,unique_sent,min_coin_sent,max_coin_sent,avg_coin_sent,unique_received,min_coin_received,max_coin_received,avg_coin_received
16329,0x8c7b14eb07d20df7bac068e8b08cb3d2ed40b19b,1,0.099895,0.099895,0.099895,1,0.01,0.1,0.055
16330,0xeb3d1e64e2b065b4020e56acadc7b2ef5f346904,4,0.00852828134228086,0.03321911,0.017936847835570216,1,0.03902367,0.03902367,0.03902367
16331,0x81773fbe1142890b4910cac7628cf4c08cc81e02,0,0.0,0.0,0.0,1,8.67598775,8.67598775,8.67598775
16332,0xbfbfa45788c76b611ae6047d9061d2410ba84261,26,0.003,0.006,0.004056764705882355,13,0.00048504365,0.06569938259772315,0.0070161456213160694
16333,0x5dd8ecb3043cb73d2a06dcef5412a9f0c0ca95a0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16334,0xf5b137f4845736b7038fe696a920caeac84fca3f,0,0.0,0.0,0.0,1,0.01950613,0.01950613,0.01950613
16335,0x10df88f31db3ac6ff91e5f22b429580015569b0e,0,0.0,0.0,0.0,1,0.01,0.03,0.02
16336,0x6db1dc257180860edf057866dffc8397874304fe,12,0.00228608,0.01653439,0.007082560526315789,10,6.08e-05,0.03480515,0.009515985
16337,0x3a358029f03032799431491e892011da395c7666,1,0.008,0.01,0.009000000000000001,3,0.00558908835,0.043,0.016147272087499998
16338,0x6aaeb70f88543601e745649d42a96b87cffe2362,4,0.0004,0.003,0.0016357142857142855,1,0.004895,0.004895,0.004895
