,address,unique_sent,min_coin_sent,max_coin_sent,avg_coin_sent,unique_received,min_coin_received,max_coin_received,avg_coin_received
5054,0xfa7952f382314c2561f1de335cd515f29450f4c7,1,0.0050158996,0.0050158996,0.0050158996,0,0.0,0.0,0.0
5055,0x7f7aede960e9a1342d960a76276332d401689d03,2,0.002,0.01,0.005666666666666667,0,0.0,0.0,0.0
5056,0xb7eb761764baa2ae65dbbd8c51316c0284ff74c8,1,0.01529051987767584,0.01529051987767584,0.01529051987767584,1,0.035623415,0.035623415,0.035623415
5057,0xeda687a18d49fdcddfae38475cc4f3ce979ac133,1,0.194914593,0.194914593,0.194914593,2,0.0212560916875,0.7524,0.38682804584374997
5058,0xf8ce355262dbd0331bc849d2a65cecf446d2edb8,0,0.0,0.0,0.0,1,0.0148763,0.0148763,0.0148763
5059,0x7d4e05d529dde4dad25f22842a669e2fb99e0fad,2,0.01,0.01,0.01,0,0.0,0.0,0.0
5060,0x15068b55bf1fe150d69ac1f1fede34b6a002967d,1,0.005259575111890297,0.005259575111890297,0.005259575111890297,1,0.012929364072484809,0.012929364072484809,0.012929364072484809
5061,0x31a19fc79e407616f77ec269154dc6fd7d2d2b9a,1,0.002,0.11,0.0222,2,0.0334329536444199,0.10854869,0.05930700765453486
5062,0x1bcbb9c7b8568c1fc386d27c7589c50b3bb2de2f,1,0.03,0.09379042,0.06189521,1,0.00391460235,0.154908495,0.079411548675
5063,0x1e86335c4e30a7bf8f71852bb2954bc0dea9dc27,3,0.0017319,0.2221078995116822,0.06459478408797029,3,4.06e-05,0.12061707114404115,0.04661748677712164
5064,0xa6e52481903e0e5aee60b2683b6ee77b6b7e7f74,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5065,0x9b54a33ba6abb8e45763d76ffb02eb84fcb6af2a,1,0.05,0.05,0.05,1,0.3012735,0.3012735,0.3012735
5066,0xbab0e51213a259af035dc78f65f22084becfc91f,1,0.005,0.005,0.005,2,0.0019,0.01,0.004966666666666667
5067,0x9092b7809bd920d7e5b409c24e7f20f48ef1afbb,1,0.005140353831591107,0.005140353831591107,0.005140353831591107,0,0.0,0.0,0.0
5068,0x1f4b4fa6099c2790f55ffea01f347b3f8520496c,0,0.0,0.0,0.0,2,0.004,0.004,0.004
5069,0x48ac438a36c0b6d712877f9f637137bf230913b5,2,0.030724,0.030767,0.030745500000000002,1,0.030438365,0.091414315,0.060926339999999996
5070,0x0c597e72d0b2f109f708de2d08653f5cb6e1b325,8,0.000895,0.067,0.00700145423602867,7,0.001,0.01708598,0.008525955
5071,0x275c0f5531ca6005d01cd7da99398081995e83bb,1,2.08,2.08,2.08,2,0.03248822,2.07294375,1.0527159849999999
5072,0x93af629fe53444a29445825ff61cfadd2230e1e1,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5073,0xe95084e8bde2a63b07a7646de2087508aaa82ac6,1,0.02,0.02,0.02,2,0.019519991702,0.10942938,0.064474685851
5074,0x1cbcbe442cef6e2ac16af25f9a6e5ede6ea68580,0,0.0,0.0,0.0,1,0.004,0.004,0.004
5075,0x2938aceb366613a76b97c640e1988fad5dc5936f,0,0.0,0.0,0.0,1,0.045,0.315,0.18
5076,0x63967a3bea6507d360e1c59fa549bbd3c0e552f2,0,0.0,0.0,0.0,2,0.01,0.154478183924,0.08223909196200001
5077,0x6d4e049a48aa19bcd48d8da3a44bd3177152bf86,1,0.00988423222,0.00988423222,0.00988423222,0,0.0,0.0,0.0
5078,0x806bf75bf3a61b147291d4f285835cb8d312f998,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5079,0x4741f168588f00617dd828d29a8b8d9ff5cef61b,2,0.05,0.12298542,0.08649271,2,0.05,0.123376,0.086688
5080,0x30620c36fbfcdae77b9e759fc8a241f61ea19c3c,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5081,0xc45e1950c238adaf266e877825f559f8af9cec38,0,0.0,0.0,0.0,1,0.09842575,0.09842575,0.09842575
